"Player";"Position";"Team"
"Kearse, Jayron";"DB";"MIN"
"Kearse, Jermaine";"WR";"SEA"
"Keaton, Derek";"WR";"CHI"
"Keenum, Case";"QB";"LAR"
"Keeton, Bryson";"DB";"NYJ"
"Kelce, Jason";"OL";"PHI"
"Kelce, Travis";"TE";"K.C"
"Kelemete, Senio";"OL";"NOR"
"Kelley, Rob";"RB";"WAS"
"Kelly, Anthony";"WR";"NYJ"
"Kelly, Colin";"OL";"SFO"
"Kelly, Dennis";"OL";"PHI"
"Kelly, Ryan";"OL";"IND"
"Kendricks, Eric";"DB";"MIN"
"Kendricks, Lance";"TE";"LAR"
"Kendricks, Mychal";"DB";"PHI"
"Kennard, Devon";"DB";"NYG"
"Keo, Shiloh";"DB";"DEN"
"Kerin, Zac";"OL";"MIN"
"Kerley, Jeremy";"WR";"DET"
"Kerr, Zach";"DL";"IND"
"Kerridge, Joe";"RB";"WAS"
"Kerrigan, Ryan";"DB";"WAS"
"Kessler, Cody";"QB";"CLE"
"Keyes, Josh";"DB";"TAM"
"Kikaha, Hau'oli";"DB";"NOR"
"Kilgo, Darius";"DL";"DEN"
"Kilgore, Daniel";"OL";"SFO"
"Killebrew, Miles";"DB";"DET"
"Kindred, Derrick";"DB";"CLE"
"King, Akeem";"DB";"ATL"
"King, Brandon";"DB";"NWE"
"King, David";"DL";"K.C"
"King, Deon";"DB";"DAL"
"King, Tavarres";"WR";"NYG"
"Kirkland, Denver";"OL";"OAK"
"Kirkpatrick, Dre";"DB";"CIN"
"Kirksey, Chris";"DB";"CLE"
"Klein, A.J.";"DB";"CAR"
"Kline, Josh";"OL";"NWE"
"Kling, John";"OL";"CHI"
"Klug, Karl";"DL";"TEN"
"Knighton, Terrance";"DL";"NWE"
"Koehn, Marshall";"K";"MIA"
"Koht, Lars";"DL";"DEN"
"Kouandjio, Arie";"OL";"WAS"
"Kouandjio, Cyrus";"OL";"BUF"
"Kovacs, Jordan";"DB";"LAR"
"Koyack, Ben";"TE";"JAC"
"Kragen, Kyle";"DB";"DEN"
"Krause, Jonathan";"WR";"TAM"
"Krieger Coble, Henry";"TE";"DEN"
"Kroft, Tyler";"TE";"CIN"
"Kruger, Paul";"DB";"CLE"
"Kuder, Tyler";"DL";"GNB"
"Kuechly, Luke";"DB";"CAR"
"Kugler, Robert";"OL";"BUF"
"Kuhn, John";"RB";"NOR"
"Kuhn, Markus";"DL";"NWE"
"Kumerow, Jake";"WR";"CIN"
"Kush, Eric";"OL";"LAR"
"Kwiatkoski, Nick";"DB";"CHI"
"LaCosse, Matt";"TE";"NYG"
"LaFell, Brandon";"WR";"CIN"
"Lacy, Eddie";"RB";"GNB"
"Ladson, Erle";"OL";"CLE"
"Laing, Cleyon";"DL";"MIA"
"Lake, Darren";"DL";"SFO"
"Lalk, Jamison";"OL";"BUF"
"Lally, Tom";"DL";"CAR"
"Lambert, Davonte";"DL";"TAM"
"Lambert, Keenan";"DB";"SEA"
"Lambo, Josh";"K";"SDG"
"Lamm, Kendall";"OL";"HOU"
"Lampman, Jake";"WR";"NOR"
"Lamur, Emmanuel";"DB";"MIN"
"Landrum, Chris";"DB";"SDG"
"Landry, Jarvis";"WR";"MIA"
"Lane, Jeremy";"DB";"SEA"
"Lang, Paul";"TE";"PIT"
"Lang, T.J.";"OL";"GNB"
"Langford, Jeremy";"RB";"CHI"
"Langford, Kendall";"DL";"IND"
"Langford, Ryan";"DB";"HOU"
"Lanier, Anthony";"DL";"WAS"
"Lansanah, Danny";"DB";"MIA"
"Larsen, Ted";"OL";"CHI"
"Larsen, Tyler";"OL";"CAR"
"Lasco, Daniel";"RB";"NOR"
"Lasike, Paul";"RB";"CHI"
"Laskey, Zach";"RB";"LAR"
"Latham, Darius";"DL";"OAK"
"Latimer, Cody";"WR";"DEN"
"Lattimore, Jamari";"DB";"BUF"
"Laurinaitis, James";"DB";"NOR"
"Lauvao, Shawn";"OL";"WAS"
"Lawler, Kenny";"WR";"SEA"
"Lawrence, Demarcus";"DL";"DAL"
"Lawrence, Rashad";"WR";"JAC"
"Lawrence-Stample, Nile";"DL";"CLE"
"Lawson, Manny";"DB";"BUF"
"Lawson, Nevin";"DB";"DET"
"Lawson, Shaq";"DL";"BUF"
"LeBlanc, Cre'von";"DB";"NWE"
"LeRibeus, Josh";"OL";"WAS"
"Leak, Marcus";"WR";"IND"
"Leary, Ronald";"OL";"DAL"
"Lee, Darron";"DB";"NYJ"
"Lee, Dillon";"DB";"NOR"
"Lee, Eric";"DB";"HOU"
"Lee, Jay";"WR";"DET"
"Lee, Khari";"TE";"CHI"
"Lee, Marqise";"WR";"JAC"
"Lee, Sean";"DB";"DAL"
"Lelito, Tim";"OL";"NOR"
"Lemon, Cyril";"OL";"NOR"
"Lemonier, Corey";"DB";"SFO"
"Lengel, Matt";"TE";"CIN"
"Leno, Charles";"OL";"CHI"
"Lenz, Josh";"WR";"HOU"
"Leonard, Richard";"DB";"HOU"
"Leonhardt, Brian";"TE";"MIN"
"Leslie, Jordan";"WR";"ATL"
"Levine, Anthony";"DB";"BAL"
"Levitre, Andy";"OL";"ATL"
"Levy, DeAndre";"DB";"DET"
"Lewan, Taylor";"OL";"TEN"
"Lewis, Alex";"OL";"BAL"
"Lewis, Dezmin";"WR";"BUF"
"Lewis, Dion";"RB";"NWE"
"Lewis, Keenan";"DB";"NOR"
"Lewis, Keith";"DB";"DET"
"Lewis, Kendrick";"DB";"BAL"
"Lewis, Marcedes";"TE";"JAC"
"Lewis, Patrick";"OL";"SEA"
"Lewis, Roger";"WR";"NYG"
"Lewis, Thad";"QB";"SFO"
"Lewis, Tommylee";"WR";"NOR"
"Lewis-Harris, Chris";"DB";"CIN"
"Lewis-Moore, Kapron";"DL";"BAL"
"Licata, Joe";"QB";"CIN"
"Lichtensteiger, Kory";"OL";"WAS"
"Liedtke, Michael";"OL";"NYJ"
"Linder, Brandon";"OL";"JAC"
"Line, Zach";"RB";"MIN"
"Linkenbach, Jeffrey";"OL";"JAC"
"Linsley, Corey";"OL";"GNB"
"Lippett, Tony";"DB";"MIA"
"Lissemore, Sean";"DL";"SDG"
"Listenbee, Kolby";"WR";"BUF"
"Little, Greg";"WR";"BUF"
"Littleton, Cory";"DB";"LAR"
"Liuget, Corey";"DL";"SDG"
"Lockett, Tyler";"WR";"SEA"
"Loewen, Mitchell";"DL";"NOR"
"Logan, Bennie";"DL";"PHI"
"Lomax, Jordan";"DB";"LAR"
"Long, Chris";"DL";"NWE"
"Long, Deon";"WR";"PHI"
"Long, Kyle";"OL";"CHI"
"Long, Spencer";"OL";"WAS"
"Longa, Steve";"DB";"SEA"
"Longacre, Matt";"DL";"LAR"
"Looney, Joe";"OL";"DAL"
"Lott, Derrick";"DL";"OAK"
"Lotulelei, John";"DB";"OAK"
"Lotulelei, Star";"DL";"CAR"
"Louis, Claudell";"DL";"MIN"
"Louis, Lamar";"DB";"ARI"
"Louis, Ricardo";"WR";"CLE"
"Louis-Jean, Al";"DB";"MIA"
"Love, Kyle";"DL";"CAR"
"Lowery, B.J.";"DB";"DEN"
"Lowery, Dwight";"DB";"SDG"
"Lowry, Dean";"DL";"GNB"
"Luc, Jeff";"RB";"CIN"
"Lucas, Cornelius";"OL";"DET"
"Lucas, Jordan";"DB";"MIA"
"Lucas, Marcus";"TE";"CAR"
"Lucas, Marquis";"OL";"BUF"
"Lucien, Devin";"WR";"NWE"
"Luck, Andrew";"QB";"IND"
"Luckett, Cavellis";"DB";"BAL"
"Lumpkin, Ricky";"DL";"IND"
"Lunsford, John";"K";"SFO"
"Lutz, Will";"K";"BAL"
"Lynch, Aaron";"DB";"SFO"
"Lynch, Arthur";"TE";"ATL"
"Lynch, Cameron";"DB";"LAR"
"Lynch, Paxton";"QB";"DEN"
"Lyons, Caushaud";"DL";"PIT"
"Mabry, Ashaad";"DL";"NOR"
"Mack, Alex";"OL";"ATL"
"Mack, Khalil";"DL";"OAK"
"Mack, Ryan";"OL";"DAL"
"Maclin, Jeremy";"WR";"K.C"
"Madden, Tre";"RB";"SEA"
"Magee, Terrence";"RB";"LAR"
"Mager, Craig";"DB";"SDG"
"Maggitt, Curt";"DB";"IND"
"Malleck, Ryan";"TE";"NYG"
"Mallett, Ryan";"QB";"BAL"
"Mancz, Greg";"OL";"HOU"
"Mangold, Nick";"OL";"NYJ"
"Manhart, Cole";"OL";"PIT"
"Manhertz, Chris";"TE";"NOR"
"Manning, Eli";"QB";"NYG"
"Mannion, Sean";"QB";"LAR"
"Manuel, EJ";"QB";"BUF"
"Maponga, Stansly";"DL";"NYG"
"Maragos, Chris";"DB";"PHI"
"March-Lillard, Justin";"DB";"K.C"
"Marcordes, Tyler";"DB";"SDG"
"Mariani, Marc";"WR";"CHI"
"Mariota, Marcus";"QB";"TEN"
"Marks, Sen'Derrick";"DL";"JAC"
"Marlowe, Dean";"DB";"CAR"
"Marpet, Ali";"OL";"TAM"
"Marquardt, Luke";"OL";"DET"
"Marquez, Bradley";"WR";"LAR"
"Marsh, Cassius";"DL";"SEA"
"Marshall, Brandon";"DB";"DEN"
"Marshall, Brandon";"WR";"NYJ"
"Marshall, Byron";"WR";"PHI"
"Marshall, Cameron";"RB";"SEA"
"Marshall, Jalin";"WR";"NYJ"
"Marshall, Keith";"RB";"WAS"
"Marshall, Nick";"DB";"JAC"
"Martin, Chris";"OL";"BUF"
"Martin, Doug";"RB";"TAM"
"Martin, Gabe";"DB";"ARI"
"Martin, Josh";"DB";"NYJ"
"Martin, Kareem";"DB";"ARI"
"Martin, Keshawn";"WR";"NWE"
"Martin, Marcus";"OL";"SFO"
"Martin, Mike";"DL";"PHI"
"Martin, Nick";"OL";"HOU"
"Martin, Ronald";"DB";"NYJ"
"Martin, Ross";"K";"NYJ"
"Martin, Zack";"OL";"DAL"
"Martinez, Blake";"DB";"GNB"
"Martino, Freddie";"WR";"TAM"
"Marz, Tyler";"OL";"TEN"
"Masifilo, Matthew";"OL";"CAR"
"Mason, Danny";"DB";"CHI"
"Mason, Shaq";"OL";"NWE"
"Massaquoi, Jonathan";"DB";"K.C"
"Massie, Bobby";"OL";"CHI"
"Matakevich, Tyler";"DB";"PIT"
"Mathews, Derrick";"DB";"GNB"
"Mathews, Mitch";"WR";"K.C"
"Mathews, Ricardo";"DL";"PIT"
"Mathews, Ryan";"RB";"PHI"
"Mathews, Ryker";"OL";"NOR"
"Mathieu, Tyrann";"DB";"ARI"
"Mathis, Evan";"OL";"ARI"
"Mathis, Robert";"DB";"IND"
"Matias, Josue";"OL";"TEN"
"Matias-Smith, Geno";"DB";"WAS"
"Matthews, Chris";"WR";"BAL"
"Matthews, Clay";"DB";"GNB"
"Matthews, Cliff";"DL";"TAM"
"Matthews, Jake";"OL";"ATL"
"Matthews, Jordan";"WR";"PHI"
"Matthews, Mike";"OL";"CLE"
"Matthews, Rishard";"WR";"TEN"
"Matungulu, Helva";"DL";"NYJ"
"Maualuga, Rey";"DB";"CIN"
"Mauga, Josh";"DB";"K.C"
"Mauldin, Lorenzo";"DB";"NYJ"
"Mauro, Josh";"DL";"ARI"
"Mauti, Michael";"DB";"NOR"
"Maxey, Johnny";"DL";"PIT"
"Maxwell, Byron";"DB";"MIA"
"Maye, K.J.";"WR";"NYG"
"Mayes, Chris";"DL";"ATL"
"Mayle, Vince";"WR";"DAL"
"Mayo, David";"DB";"CAR"
"Mayowa, Benson";"DL";"DAL"
"Mayweather, Garrick";"OL";"K.C"
"Mbu, Joey";"DL";"ATL"
"McBride, Tre";"WR";"TEN"
"McBryde, B.J.";"DL";"SFO"
"McCaffrey, Max";"WR";"OAK"
"McCain, Bobby";"DB";"MIA"
"McCain, Brice";"DB";"TEN"
"McCain, Chris";"DL";"MIA"
"McCalister, Alex";"DL";"PHI"
"McCants, Matt";"OL";"OAK"
"McCarron, AJ";"QB";"CIN"
"McClain, Antoine";"OL";"ARI"
"McClain, Robert";"DB";"CAR"
"McClain, Terrell";"DL";"DAL"
"McClellan, Albert";"DB";"BAL"
"McClellin, Shea";"DB";"NWE"
"McClendon, Jacques";"OL";"MIA"
"McClure, Stefan";"DB";"IND"
"McCluster, Dexter";"RB";"TEN"
"McCoil, Dexter";"DB";"SDG"
"McCord, Ben";"TE";"DET"
"McCord, Tyriq";"DB";"PIT"
"McCourty, Devin";"DB";"NWE"
"McCourty, Jason";"DB";"TEN"
"McCown, Josh";"QB";"CLE"
"McCown, Luke";"QB";"NOR"
"McCoy, Colt";"QB";"WAS"
"McCoy, Gerald";"DL";"TAM"
"McCoy, LeSean";"RB";"BUF"
"McCray, Demetrius";"DB";"JAC"
"McCray, Kelcie";"DB";"SEA"
"McCray, L.J.";"DB";"SFO"
"McCray, Lerentee";"DB";"GNB"
"McCullers-Sanders, Dan";"DL";"PIT"
"McDermott, Shane";"OL";"NYG"
"McDonald, Adrian";"DB";"SDG"
"McDonald, Andrew";"OL";"HOU"
"McDonald, Clinton";"DL";"TAM"
"McDonald, Dewey";"DB";"OAK"
"McDonald, Dexter";"DB";"OAK"
"McDonald, T.J.";"DB";"LAR"
"McDonald, Vance";"TE";"SFO"
"McDougald, Bradley";"DB";"TAM"
"McDougle, Dexter";"DB";"NYJ"
"McEvoy, Tanner";"DB";"SEA"
"McFadden, Darren";"RB";"DAL"
"McFadden, Kimario";"DB";"TAM"
"McFadden, Leon";"DB";"NYG"
"McFarland, M.J.";"TE";"PHI"
"McFarland, Mike";"TE";"IND"
"McGee, Brandon";"DB";"DAL"
"McGee, Jake";"TE";"CAR"
"McGee, Stacy";"DL";"OAK"
"McGill, Keith";"DB";"OAK"
"McGill, T.Y.";"DL";"IND"
"McGloin, Matt";"QB";"OAK"
"McGovern, Connor";"OL";"DEN"
"McGrath, Sean";"TE";"SDG"
"McKay, Mekale";"WR";"IND"
"McKelvin, Leodis";"DB";"PHI"
"McKinney, Benardrick";"DB";"HOU"
"McKinnon, Jeremiah";"DB";"DAL"
"McKinnon, Jerick";"RB";"MIN"
"McKinzy, Cassanova";"DB";"TAM"
"McKissic, J.D.";"WR";"ATL"
"McLendon, Steve";"DL";"NYJ"
"McLennan, Ivan";"DB";"ATL"
"McLeod, Rodney";"DB";"PHI"
"McManis, Sherrick";"DB";"CHI"
"McManis, Wynton";"DB";"SFO"
"McManus, Brandon";"K";"DEN"
"McNary, Josh";"DB";"IND"
"McNeil, Douglas";"WR";"SEA"
"McPhee, Pernell";"DB";"CHI"
"McRae, Tony";"DB";"CIN"
"McRoberts, Paul";"WR";"LAR"
"Means, Steven";"DL";"PHI"
"Mebane, Brandon";"DL";"SDG"
"Meder, Jamie";"DL";"CLE"
"Meeks, Jonathan";"DB";"BUF"
"Melvin, Rashaan";"DB";"MIA"
"Mercilus, Whitney";"DB";"HOU"
"Meredith, Cameron";"WR";"CHI"
"Mettenberger, Zach";"QB";"SDG"
"Mewhort, Jack";"OL";"IND"
"Michael, Christine";"RB";"SEA"
"Michel, Marken";"WR";"MIN"
"Mickens, Jaydon";"WR";"OAK"
"Middleton, Doug";"DB";"NYJ"
"Mihalik, Brian";"OL";"PIT"
"Miles, Rontez";"DB";"NYJ"
"Miley, Arthur";"DL";"CAR"
"Milhouse, Greg";"DL";"NYG"
"Millard, Trey";"RB";"K.C"
"Miller, Braxton";"WR";"HOU"
"Miller, Bruce";"RB";"SFO"
"Miller, Harlan";"DB";"ARI"
"Miller, John";"OL";"BUF"
"Miller, Lamar";"RB";"HOU"
"Miller, Roy";"DL";"JAC"
"Miller, Von";"DB";"DEN"
"Miller, Zach";"TE";"CHI"
"Milligan, Rolan";"DB";"DAL"
"Milliner, Dee";"DB";"NYJ"
"Mills, Jalen";"DB";"PHI"
"Mills, Jordan";"OL";"BUF"
"Milton, Chris";"DB";"IND"
"Milton, Keavon";"OL";"NWE"
"Mims, David II";"DB";"ATL"
"Mingo, Barkevious";"DB";"CLE"
"Minter, Kevin";"DB";"ARI"
"Misi, Koa";"DB";"MIA"
"Mitchel, Tevin";"DB";"IND"
"Mitchell, Earl";"DL";"MIA"
"Mitchell, Malcolm";"WR";"NWE"
"Mitchell, Mike";"DB";"PIT"
"Mitchell, Terrance";"DB";"HOU"
"Moala, David";"DL";"DEN"
"Moats, Arthur";"DB";"PIT"
"Moeaki, Tony";"TE";"CHI"
"Momah, Ifeanyi";"TE";"ARI"
"Monangai, Kevin";"RB";"MIN"
"Moncrief, Donte";"WR";"IND"
"Montgomery, Ty";"WR";"GNB"
"Mooney, Collin";"RB";"ATL"
"Moore, Chris";"WR";"BAL"
"Moore, Corey";"DB";"HOU"
"Moore, Kashif";"WR";"K.C"
"Moore, Kellen";"QB";"DAL"
"Moore, Marlon";"WR";"CLE"
"Moore, Matt";"QB";"MIA"
"Moore, Rahim";"DB";"CLE"
"Moore, Sio";"DB";"IND"
"Moore, Sterling";"DB";"BUF"
"Moore, William";"DB";"ATL"
"Moore, Zach";"DL";"MIN"
"Morgan, David";"TE";"MIN"
"Morgan, Derrick";"DB";"TEN"
"Morgan, Mike";"DB";"SEA"
"Morris, Alfred";"RB";"DAL"
"Morris, Darryl";"DB";"NYJ"
"Morris, James";"DB";"DAL"
"Morris, Romar";"RB";"NYJ"
"Morris, Stephen";"QB";"IND"
"Morrison, Antonio";"DB";"IND"
"Morse, Mitch";"OL";"K.C"
"Moses, Dezman";"DB";"K.C"
"Moses, Morgan";"OL";"WAS"
"Mosley, C.J.";"DB";"BAL"
"Mostert, Raheem";"RB";"CLE"
"Mount, Deiontrez";"DB";"TEN"
"Muamba, Henoc";"DB";"DAL"
"Muir, Blake";"OL";"SFO"
"Mulligan, Matthew";"TE";"DET"
"Mulumba, Andy";"DB";"K.C"
"Mumphery, Keith";"WR";"HOU"
"Mundine, Jimmay";"TE";"BUF"
"Munnerlyn, Captain";"DB";"MIN"
"Munyer, Daniel";"OL";"K.C"
"Murphy, Kyle";"OL";"GNB"
"Murphy, Louis";"WR";"TAM"
"Murphy, Marcus";"RB";"NOR"
"Murphy, Pace";"OL";"LAR"
"Murphy, Ryan";"DB";"DEN"
"Murphy, Trent";"DL";"WAS"
"Murray, Aaron";"QB";"K.C"
"Murray, DeMarco";"RB";"TEN"
"Murray, Eric";"DB";"K.C"
"Murray, Justin";"OL";"DEN"
"Murray, Latavius";"RB";"OAK"
"Murray, Patrick";"K";"CLE"
"Myers, Brandon";"TE";"TAM"
"Myers, Jason";"K";"JAC"
"Myers, Robert";"OL";"DEN"
"Nassib, Carl";"DL";"CLE"
"Nassib, Ryan";"QB";"NYG"
"Ndulue, Chuka";"DL";"SDG"
"Neal, Durron";"WR";"DEN"
"Neal, Keanu";"DB";"ATL"
"Neal, Rajion";"RB";"CLE"
"Neary, Aaron";"OL";"DEN"
"Neasman, Sharrod";"DB";"ATL"
"Neill, Jason";"DB";"CLE"
"Nelson, Corey";"DB";"DEN"
"Nelson, David";"WR";"PIT"
"Nelson, J.J.";"WR";"ARI"
"Nelson, Jordy";"WR";"GNB"
"Nelson, Reggie";"DB";"OAK"
"Nelson, Robert";"DB";"HOU"
"Nelson, Steven";"DB";"K.C"
"Nembot, Stephane";"OL";"BAL"
"Newberry, Giorgio";"DL";"PIT"
"Newhouse, Marshall";"OL";"NYG"
"Newman, Terence";"DB";"MIN"
"Newton, Cam";"QB";"CAR"
"Newton, Derek";"OL";"HOU"
"Ngakoue, Yannick";"DL";"JAC"
"Ngata, Haloti";"DL";"DET"
"Nicolas, Dadi";"DB";"K.C"
"Niklas, Troy";"TE";"ARI"
"Ninkovich, Rob";"DL";"NWE"
"Nix, Louis";"DL";"NYG"
"Nix-Jones, Roosevelt";"RB";"PIT"
"Nixon, Taurean";"DB";"DEN"
"Nkemdiche, Robert";"DL";"ARI"
"Norman, Dwayne";"DB";"DEN"
"Norman, Josh";"DB";"WAS"
"Norris, Jared";"DB";"CAR"
"North, Marquez";"WR";"LAR"
"Norwell, Andrew";"OL";"CAR"
"Norwood, Jordan";"WR";"DEN"
"Norwood, Kevin";"WR";"CAR"
"Norwood, Levi";"WR";"PIT"
"Novak, Nick";"K";"HOU"
"Nowak, Drew";"OL";"K.C"
"Nsekhe, Ty";"OL";"WAS"
"Nugent, Mike";"K";"CIN"
"Nunez-Roches, Rakeem";"DL";"K.C"
"Nwachukwu, Uzoma";"WR";"SEA"
"Nzeocha, Mark";"DB";"DAL"
"O'Brien, Kitt";"OL";"IND"
"O'Leary, Nick";"TE";"BUF"
"O'Malley, Ryan";"TE";"OAK"
"O'Neal, Cedric";"RB";"PHI"
"O'Shaughnessy, James";"TE";"K.C"
"Obada, Efe";"DL";"ATL"
"Obarski, Tom";"K";"NYG"
"Obioha, Julien";"DL";"NYJ"
"Ochi, Victor";"DB";"BAL"
"Odhiambo, Rees";"OL";"SEA"
"Odighizuwa, Owa";"DL";"NYG"
"Odrick, Jared";"DL";"JAC"
"Ogbah, Emmanuel";"DL";"CLE"
"Ogbuehi, Cedric";"OL";"CIN"
"Ogletree, Alec";"DB";"LAR"
"Oher, Michael";"OL";"CAR"
"Ojemudia, Mario";"DB";"BAL"
"Okafor, Alex";"DB";"ARI"
"Okafor, Franky";"WR";"ARI"
"Okine, Earl";"DB";"IND"
"Okotcha, Bennett";"DB";"TEN"
"Okoye, Lawrence";"DL";"DAL"
"Okpalaugo, Tristan";"DB";"ARI"
"Okung, Russell";"OL";"DEN"
"Okwara, Romeo";"DL";"NYG"
"Ola, Michael";"OL";"DET"
"Olatoye, Deji";"DB";"DAL"
"Olawale, Jamize";"RB";"OAK"
"Oliver, Branden";"RB";"SDG"
"Olsen, Greg";"TE";"CAR"
"Omameh, Patrick";"OL";"JAC"
"Omoile, Oni";"OL";"OAK"
"Onwuasor, Patrick";"DB";"BAL"
"Onyemata, David";"DL";"NOR"
"Orakpo, Brian";"DB";"TEN"
"Orchard, Nate";"DB";"CLE"
"Orlovsky, Dan";"QB";"DET"
"Orr, Leon";"DL";"OAK"
"Orr, Zach";"DB";"BAL"
"Osemele, Kelechi";"OL";"OAK"
"Osweiler, Brock";"QB";"HOU"
"Overton, Montese";"DL";"SEA"
"Paea, Stephen";"DL";"WAS"
"Pagan, Jeoffrey";"DL";"HOU"
"Painter, Vinston";"OL";"MIA"
"Palacio, Kache";"DB";"SEA"
"Palepoi, Tenny";"DL";"SDG"
"Palmer, Carson";"QB";"ARI"
"Palmer, Kelvin";"OL";"TAM"
"Palmer, Louis";"DL";"DET"
"Palmer, Nate";"DB";"TEN"
"Palmer, Nathan";"WR";"OAK"
"Pamphile, Kevin";"OL";"TAM"
"Pantale, Chris";"TE";"PHI"
"Paradis, Matt";"OL";"DEN"
"Parker, Brian";"TE";"K.C"
"Parker, DeVante";"WR";"MIA"
"Parker, Ron";"DB";"K.C"
"Parkey, Cody";"K";"PHI"
"Parks, Dennis";"WR";"CLE"
"Parks, Will";"DB";"DEN"
"Parms, Damian";"DB";"ATL"
"Parnell, Jermey";"OL";"JAC"
"Parry, David";"DL";"IND"
"Pascoe, Bear";"TE";"NWE"
"Pasztor, Austin";"OL";"CLE"
"Patmon, Tyler";"DB";"TEN"
"Patrick, Lucas";"OL";"GNB"
"Patrick, Ronald";"OL";"TEN"
"Patterson, Cordarrelle";"WR";"MIN"
"Patterson, Eric";"DB";"CLE"
"Patton, Quinton";"WR";"SFO"
"Paul, Niles";"TE";"WAS"
"Paulsen, Logan";"TE";"WAS"
"Paysinger, Spencer";"DB";"MIA"
"Payton, Jordan";"WR";"CLE"
"Pead, Isaiah";"RB";"MIA"
"Peake, Charone";"WR";"NYJ"
"Pears, Erik";"OL";"SFO"
"Peat, Andrus";"OL";"NOR"
"Peerman, Cedric";"RB";"CIN"
"Peko, Domata";"DL";"CIN"
"Peko, Kyle";"DL";"DEN"
"Pelon, Claude";"DL";"NYJ"
"Penn, Donald";"OL";"OAK"
"Pennel, Mike";"DL";"GNB"
"Penny, Elijhaa";"RB";"ARI"
"Peppers, Julius";"DB";"GNB"
"Pericak, Will";"OL";"SEA"
"Perillo, Justin";"TE";"GNB"
"Perine, Denzell";"DL";"MIN"
"Perkins, David";"DL";"SEA"
"Perkins, Josh";"TE";"ATL"
"Perkins, Paul";"RB";"NYG"
"Perriman, Breshad";"WR";"BAL"
"Perry, Joshua";"DB";"SDG"
"Perry, Nick";"DB";"GNB"
"Perry, Nick";"DB";"PHI"
"Perry, Senorise";"RB";"CHI"
"Perryman, Denzel";"DB";"SDG"
"Person, Mike";"OL";"ATL"
"Peters, Brian";"DB";"HOU"
"Peters, Corey";"DL";"ARI"
"Peters, Jason";"OL";"PHI"
"Peters, John";"TE";"CIN"
"Peters, Marcus";"DB";"K.C"
"Peterson, Adrian";"RB";"MIN"
"Peterson, Darrin";"WR";"CHI"
"Peterson, Kevin";"DB";"CHI"
"Peterson, Patrick";"DB";"ARI"
"Petteway, Shaq";"DB";"SDG"
"Pettigrew, Brandon";"TE";"DET"
"Pettinato, Dan";"DL";"HOU"
"Pettway, D.J.";"DL";"NOR"
"Petty, Bryce";"QB";"NYJ"
"Phillips, Adrian";"DB";"SDG"
"Phillips, Dashaun";"DB";"WAS"
"Phillips, John";"TE";"DEN"
"Phillips, Jordan";"DL";"MIA"
"Phillips, Shakim";"WR";"PIT"
"Philon, Darius";"DL";"SDG"
"Philon, Roy";"DL";"PIT"
"Pierce, Bernard";"RB";"NYJ"
"Pierce, Casey";"TE";"GNB"
"Pierce, Michael";"DL";"BAL"
"Pierre, Olsen";"OL";"ARI"
"Pierre-Louis, Kevin";"DB";"SEA"
"Pierre-Paul, Jason";"DL";"NYG"
"Pierson, Matt";"OL";"HOU"
"Pinkins, Eric";"DB";"SEA"
"Pitoitua, Ropati";"DL";"TEN"
"Pitta, Dennis";"TE";"BAL"
"Pitts, Lafayette";"DB";"MIA"
"Pleasant, Eddie";"DB";"HOU"
"Plummer, Terrance";"DB";"MIN"
"Poe, Dontari";"DL";"K.C"
"Poehls, William";"OL";"TEN"
"Poole, Brian";"DB";"ATL"
"Poole, Terry";"OL";"SEA"
"Pope, Troymaine";"RB";"SEA"
"Porter, Sean";"DB";"JAC"
"Porter, Tracy";"DB";"CHI"
"Posey, DeVier";"WR";"DEN"
"Posluszny, Paul";"DB";"JAC"
"Pouncey, Maurkice";"OL";"PIT"
"Pouncey, Mike";"OL";"MIA"
"Poutasi, Jeremiah";"OL";"TEN"
"Powe, Darius";"WR";"NYG"
"Powe, Jerrell";"DL";"WAS"
"Powell, Bilal";"RB";"NYJ"
"Powell, Christian";"RB";"PIT"
"Powell, Tyvis";"DB";"SEA"
"Powell, Walt";"WR";"BUF"
"Powers, Jerraud";"DB";"BAL"
"Poyer, Jordan";"DB";"CLE"
"Prater, Kyle";"WR";"NOR"
"Prater, Matt";"K";"DET"
"Prater, Shaun";"DB";"ARI"
"Prescott, Dak";"QB";"DAL"
"Pressley, Jhurrell";"RB";"MIN"
"Price, Brian";"DL";"GNB"
"Price, Givens";"DL";"ARI"
"Price, Jabari";"DB";"MIN"
"Price, Norman";"OL";"SFO"
"Price, Sheldon";"DB";"BAL"
"Prosch, Jay";"RB";"HOU"
"Prosinski, Chris";"DB";"CHI"
"Prosise, C.J.";"RB";"SEA"
"Pruitt, Jimmy";"DB";"NOR"
"Pruitt, MyCole";"TE";"MIN"
"Pryor, Calvin";"DB";"NYJ"
"Pryor, Terrelle";"WR";"CLE"
"Pugh, Justin";"OL";"NYG"
"Pughsley, Jarrod";"OL";"K.C"
"Pullard, Hayes";"DB";"JAC"
"Pulley, Spencer";"OL";"SDG"
"Purcell, Mike";"DL";"SFO"
"Quarles, Kelcy";"DL";"IND"
"Quessenberry, David";"OL";"HOU"
"Quick, Brian";"WR";"LAR"
"Quin, Glover";"DB";"DET"
"Quinn, Robert";"DL";"LAR"
"Qvale, Brent";"OL";"NYJ"
"Raciti, Travis";"DL";"MIN"
